distance_m;elapsed_time_s;elevation_gain_m;mean_km_per_week;mean_training_days_per_week;gender_binary;level
10792,9;3877;158,3;21,61906646;2,012658228;0;2
10792,5;2909;90;52,1345837;5,75;0;3
10792,4;3036;229,9;31,64926337;2,238683128;0;3
10791,6;3769;48;21,55697246;2,014492754;0;2
10790,7;3552;122,1;35,01329236;3,649681529;0;3
10790,4;3431;52;56,81350076;5,114503817;1;3
10790,4;3431;52;56,81350076;5,114503817;1;3
10789,6;3456;173,7;48,46767133;4,251748252;0;3
10789,2;3416;20;22,99254251;2,173913043;0;2
10789,1;2597;115,3;26,70785694;2,4375;0;2
10789;4034;302;30,0347156;2,770642202;1;2
10788,9;4377;62,8;16,18071008;1,823529412;1;2
10788,6;3083;43;49,83286849;3,903361345;0;3
10788,5;3962;21,6;37,34840617;3,172839506;0;2
10788,5;5184;395;33,88067075;2,301886792;0;2
10788;3681;100;37,90207398;3,520325203;0;2
10788;3702;55;28,73009742;2,812903226;1;2
10787,9;3895;137;26,15680562;2,404494382;0;2
10787;2901;64,6;32,91861949;2,861538462;0;3
10786,9;4165;269,3;32,05869068;2,949152542;1;2
10786,3;3840;207;26,93972538;2,2;1;2
10786,2;3836;49;21,55697246;2,014492754;0;2
10786;3487;51,9;28,73009742;2,812903226;1;2
10785,8;3933;49,1;20,7718675;2,075;1;2
10785,6;3335;313,4;22,32507174;2,22826087;0;2
10785;4399;57;24,57898271;2,247663551;0;2
10784;3479;331;51,28863644;3,796610169;0;3
10784;3483;230,8;22,11056038;1,830188679;0;2
10783,8;3653;0;27,79998768;2,611374408;0;2
10783,4;3226;43;36,5462183;3,006535948;0;3
10782,9;3544;14,6;27,79998768;2,611374408;0;2
10782,7;3639;51;21,55697246;2,014492754;0;2
10782,6;2777;302;25,77178523;2,488636364;0;2
10782,1;2993;43;55,17231143;3,96;0;3
10781,6;3745;48;21,55697246;2,014492754;0;2
10781;3794;99,5;28,73009742;2,812903226;1;2
10780,8;3601;46,4;39,94094043;3,468085106;1;3
10780,7;3542;136;51,28863644;3,796610169;0;3
10780,6;3582;0;35,805175;3,048780488;1;3
10779,4;3899;23,9;20,18033043;2,277173913;1;2
10779,2;3656;65,2;27,79998768;2,611374408;0;2
10779;3154;120,7;23,4131;2,106382979;0;2
10778,1;3866;13,2;30,50147568;2,8;1;2
10777,7;3578;105,5;34,54931222;2,533333333;0;2
10777,1;3994;495,9;32,06867385;2,261538462;0;2
10777;4317;332,4;24,57898271;2,247663551;0;2
10776,8;4214;316;29,16997484;2,366242038;0;2
10776,7;3558;100,9;32,79745989;2,962566845;1;2
10776,4;2678;272,2;35,01329236;3,649681529;0;3
10776,1;3419;23,9;53,31155238;3,428571429;0;3
10775,7;4432;544,9;48,46767133;4,251748252;0;3
10775;3426;215;44,22259315;2,835616438;1;2
10775;3724;54,3;28,73009742;2,812903226;1;2
10774,8;3605;148,7;29,16997484;2,366242038;0;2
10774,7;5562;771;42,81280479;3,323943662;0;3
10774,3;3396;383;74,12692662;5,179856115;0;3
10774,3;3396;383;74,12692662;5,179856115;0;3
10774,2;3534;78,2;23,41419492;1,949152542;0;2
10774,2;3699;29;20,18033043;2,277173913;1;2
10774,1;2558;16,6;25,80203762;2,732673267;0;2
10774;3577;270;26,42394618;2,145454545;0;2
10773,6;3397;44;26,42394618;2,145454545;0;2
10772,4;3001;44;32,43651165;2,446601942;0;2
10772,4;3592;0;27,79998768;2,611374408;0;2
10772;3529;243,6;44,22259315;2,835616438;1;2
10771,8;2438;41,4;27,79998768;2,611374408;0;2
10771,4;3015;123,3;31,64926337;2,238683128;0;3
10771;3187;44;27,79998768;2,611374408;0;2
10770,8;4290;311,4;15,6107747;1,56626506;0;2
10770,5;3278;143;49,83286849;3,903361345;0;3
10770,4;3710;280;32,43651165;2,446601942;0;2
10770,2;3686;51,1;35,01329236;3,649681529;0;3
10770;3572;253;22,52111273;1,363636364;0;2
10769;3550;245,3;23,4131;2,106382979;0;2
10768,3;3571;165;28,73009742;2,812903226;1;2
10768;4039;96;74,12692662;5,179856115;0;3
10768;4101;256,4;15,38307037;1,888888889;1;2
10767,8;3400;167,4;29,16997484;2,366242038;0;2
10767,3;3634;87,9;21,61906646;2,012658228;0;2
10766,9;3090;62;22,11056038;1,830188679;0;2
10766,4;4534;243,4;20,7718675;2,075;1;2
10765,7;3941;50;21,55697246;2,014492754;0;2
10765,5;3563;164,8;29,16997484;2,366242038;0;2
10765,3;3690;246,8;24,81411417;2,183333333;1;2
10765,2;4562;215,4;15,43187159;1,869318182;0;2
10765;3807;122;32,40464657;2,783393502;0;2
10764,6;3001;41;49,83286849;3,903361345;0;3
10764,4;3248;246,9;31,64926337;2,238683128;0;3
10764,4;3417;270,5;27,79998768;2,611374408;0;2
10764,3;3578;0;21,43150709;1,724409449;0;2
10763,5;3065;257,7;36,5462183;3,006535948;0;3
10763;3348;186,1;14,60037528;1,393258427;0;2
10763;3488;694,1;31,65486517;2,876404494;0;2
10763;3811;53,6;28,73009742;2,812903226;1;2
10762,8;3697;63;32,40464657;2,783393502;0;2
10762,7;3977;32;20,18033043;2,277173913;1;2
10762,3;3722;60;37,34840617;3,172839506;0;2
10762,1;4002;20,2;35,805175;3,048780488;1;3
10761,1;2789;114,4;31,64926337;2,238683128;0;3
10760,6;3705;26,9;20,18033043;2,277173913;1;2
10760,3;3291;67,9;26,15680562;2,404494382;0;2
10760,3;3840;73,5;49,11819406;3,559440559;0;3
10760;3549;227;44,22259315;2,835616438;1;2
10760;3710;245;48,57342128;3,964539007;0;2
10759,9;3614;0;20,18033043;2,277173913;1;2
10759,8;3523;46,8;37,34840617;3,172839506;0;2
10759,8;6257;781,2;32,79745989;2,962566845;1;2
10759,7;3717;222;15,43187159;1,869318182;0;2
10759,3;3267;179,7;34,30544052;2,758169935;0;2
10758,7;2649;255,5;26,70785694;2,4375;0;2
10758,7;3610;35,2;20,18033043;2,277173913;1;2
10758;3915;266,7;39,94094043;3,468085106;1;3
10757,8;3600;37,3;37,34840617;3,172839506;0;2
10757,5;3569;44;55,17231143;3,96;0;3
10757;4369;0;30,0347156;2,770642202;1;2
10756,9;3413;500,4;42,81280479;3,323943662;0;3
10756,9;3633;190,4;48,46767133;4,251748252;0;3
10756,4;3021;54,7;85,100225;6,326086957;0;3
10756,3;3588;0;32,40464657;2,783393502;0;2
10756,3;3872;290;55,17231143;3,96;0;3
10756,2;3600;142,6;39,94094043;3,468085106;1;3
10756,1;8651;818;51,28863644;3,796610169;0;3
10756;5168;476;37,90207398;3,520325203;0;2
10756;6937;408;15,38307037;1,888888889;1;2
10755,8;3715;184,9;32,40464657;2,783393502;0;2
10755,8;4522;598,7;32,33405465;2,918604651;0;2
10755,7;3602;185;22,34875467;1,906666667;0;2
10755,7;3724;165,2;29,16997484;2,366242038;0;2
10755,6;3138;90,1;22,11056038;1,830188679;0;2
10755;3681;265,3;31,64926337;2,238683128;0;3
10753,9;3699;51;21,55697246;2,014492754;0;2
10753,8;4001;325;27,11409602;2,462686567;0;2
10753,3;3115;125;25,77178523;2,488636364;0;2
10753;3672;0;20,18033043;2,277173913;1;2
10752,9;3531;32,9;37,34840617;3,172839506;0;2
10752,8;2986;65;35,55126737;2,78245614;1;3
10752,6;3254;168,1;33,63371754;2,280701754;1;2
10752,5;3729;0;20,18033043;2,277173913;1;2
10752;3556;113;33,02951532;2,657657658;0;2
10751,8;4307;382,7;32,05869068;2,949152542;1;2
10750,7;3072;63;32,91861949;2,861538462;0;3
10750,6;2921;52,2;85,100225;6,326086957;0;3
10750,2;3757;43;35,42519715;2,544483986;0;2
10750,2;3895;93,7;34,54931222;2,533333333;0;2
10749,6;3604;78,7;39,94094043;3,468085106;1;3
10749,5;3622;93;25,59271481;2,101851852;0;2
10749,4;2909;84;27,38660654;2,411214953;0;2
10749;3660;83,5;48,46767133;4,251748252;0;3
10749;3867;61,5;28,73009742;2,812903226;1;2
10748,9;3502;230,6;42,81280479;3,323943662;0;3
10748,5;3640;96;26,42394618;2,145454545;0;2
10748,4;3497;240,8;16,09718594;1,40625;0;2
10748,1;3591;51,4;35,55126737;2,78245614;1;3
10748;2897;103,8;26,15680562;2,404494382;0;2
10748;3031;77,2;27,38660654;2,411214953;0;2
10748;3428;95,6;27,38660654;2,411214953;0;2
10747,8;3330;19;56,81350076;5,114503817;1;3
10747,8;3330;19;56,81350076;5,114503817;1;3
10747,5;3453;207,6;30,50147568;2,8;1;2
10747,1;3406;50;56,81350076;5,114503817;1;3
10747,1;3406;50;56,81350076;5,114503817;1;3
10747;3831;39,8;20,18033043;2,277173913;1;2
10746,7;3368;14;15,43187159;1,869318182;0;2
10746,4;3471;242,3;16,09718594;1,40625;0;2
10746,4;3854;209;51,28863644;3,796610169;0;3
10746,3;2769;16,6;85,100225;6,326086957;0;3
10746,2;3606;26,6;37,34840617;3,172839506;0;2
10746;2722;125,2;22,99254251;2,173913043;0;2
10745,4;8579;472;32,43651165;2,446601942;0;2
10745,3;3947;96;26,47819712;2,49201278;0;2
10744,6;3947;184;26,93972538;2,2;1;2
10744;2825;28,2;25,80203762;2,732673267;0;2
10744;3643;53,5;28,73009742;2,812903226;1;2
10743,7;3218;60;32,91861949;2,861538462;0;3
10743,4;3512;139,8;29,16997484;2,366242038;0;2
10743,4;4250;224,5;18,72186822;1,635658915;0;2
10742,3;3748;0;20,18033043;2,277173913;1;2
10741,7;3139;19;29,28912177;2,306122449;0;2
10741,4;3277;223,4;22,11056038;1,830188679;0;2
10741,3;3357;44,3;53,31155238;3,428571429;0;3
10741;3672;127,8;35,42519715;2,544483986;0;2
10741;3810;308,9;48,46767133;4,251748252;0;3
10740,7;3636;76;32,40464657;2,783393502;0;2
10740,4;3219;108;49,83286849;3,903361345;0;3
10740,2;3600;0;20,18033043;2,277173913;1;2
10740;3447;202,9;23,4131;2,106382979;0;2
10739,8;3883;21,5;48,57342128;3,964539007;0;2
10739,3;3805;125;48,57342128;3,964539007;0;2
10739;4418;42,2;13,98158333;1,866666667;1;1
10738,3;3450;51,4;23,41419492;1,949152542;0;2
10738;3465;18,2;16,18071008;1,823529412;1;2
10737,7;3868;129;27,11409602;2,462686567;0;2
10737,1;4024;31,4;20,18033043;2,277173913;1;2
10736,6;3501;225,7;16,09718594;1,40625;0;2
10736,6;3786;31,9;20,18033043;2,277173913;1;2
10736,5;3999;270,9;32,05869068;2,949152542;1;2
10736,4;3273;178,3;33,63371754;2,280701754;1;2
10736,3;2985;57,6;32,91861949;2,861538462;0;3
10735,9;3393;28,7;32,91861949;2,861538462;0;3
10735,8;2819;71;49,83286849;3,903361345;0;3
10735,8;3304;214;49,80321538;4,923076923;0;2
10735,7;5000;17;25,96158194;2,656387665;0;2
10735,5;3715;18,3;35,805175;3,048780488;1;3
10735;2747;58,6;33,02951532;2,657657658;0;2
10735;3757;217,4;44,22259315;2,835616438;1;2
10734,5;3366;59;32,40464657;2,783393502;0;2
10734,4;3328;144,3;29,16997484;2,366242038;0;2
10734,3;3398;226;42,81280479;3,323943662;0;3
10734,3;3531;244;51,28863644;3,796610169;0;3
10734,3;4851;428;32,05869068;2,949152542;1;2
10734;3952;97;16,79841062;1,539823009;1;2
10733,9;3665;189,4;35,55126737;2,78245614;1;3
10733,8;2845;68,9;85,100225;6,326086957;0;3
10733,6;3696;0;20,18033043;2,277173913;1;2
10733,3;3527;198;22,34875467;1,906666667;0;2
10733,1;4118;15;29,28912177;2,306122449;0;2
10733;5812;554;32,40464657;2,783393502;0;2
10732,7;3686;266;32,43651165;2,446601942;0;2
10731,9;3280;243;28,73009742;2,812903226;1;2
10731,2;3572;77;22,52111273;1,363636364;0;2
10731;3537;15;27,79998768;2,611374408;0;2
10730,9;3402;267;22,11056038;1,830188679;0;2
10730,8;3830;198;51,28863644;3,796610169;0;3
10730,7;4242;317;36,5462183;3,006535948;0;3
10729,9;3728;51,3;20,18033043;2,277173913;1;2
10729,8;3293;108,6;18,58766481;2,037037037;0;2
10729,4;4130;19,5;22,99254251;2,173913043;0;2
10729;3083;60,4;23,4131;2,106382979;0;2
10728,5;3227;49,2;29,16997484;2,366242038;0;2
10728;5102;812,4;35,42519715;2,544483986;0;2
10727,3;3665;54,3;35,55126737;2,78245614;1;3
10727,2;3110;71;51,28863644;3,796610169;0;3
10727,1;4117;222,8;29,16997484;2,366242038;0;2
10727;6989;1144;27,43548981;2,055555556;1;2
10726,9;3029;138,3;31,64926337;2,238683128;0;3
10726,4;4306;336,1;26,93972538;2,2;1;2
10726;3548;72,8;35,01329236;3,649681529;0;3
10725,8;3502;20,6;27,79998768;2,611374408;0;2
10725,7;3551;62,9;26,93972538;2,2;1;2
10725,5;5199;596;42,81280479;3,323943662;0;3
10725;3589;178;26,42394618;2,145454545;0;2
10724,7;5272;17,6;49,11819406;3,559440559;0;3
10724,6;3696;0;20,18033043;2,277173913;1;2
10724;4066;335;24,57898271;2,247663551;0;2
10723,7;3161;120,5;35,55126737;2,78245614;1;3
10723,3;3475;262;22,11056038;1,830188679;0;2
10723;4456;654,3;32,79745989;2,962566845;1;2
10722,3;3289;142,3;34,30544052;2,758169935;0;2
10722,2;4194;316,6;32,05869068;2,949152542;1;2
10721,7;2949;64;35,55126737;2,78245614;1;3
10721,6;3255;132;36,5462183;3,006535948;0;3
10721;3312;94,4;27,38660654;2,411214953;0;2
10721;3368;55;33,63371754;2,280701754;1;2
10721;7997;1400,6;33,02951532;2,657657658;0;2
10719;4462;670,9;30,0347156;2,770642202;1;2
10718,4;3267;29;28,21866111;2,272222222;0;2
10718,4;3279;108,1;26,15680562;2,404494382;0;2
10718;3515;89;55,17231143;3,96;0;3
10717,2;3462;133,5;34,30544052;2,758169935;0;2
10717;3002;26;22,99254251;2,173913043;0;2
10717;3426;243,6;25,59271481;2,101851852;0;2
10715,7;3384;84,4;29,16997484;2,366242038;0;2
10715,2;2832;23;49,83286849;3,903361345;0;3
10715;5198;494;25,59271481;2,101851852;0;2
10715;7117;1129;27,43548981;2,055555556;1;2
10714,8;2972;77;42,81280479;3,323943662;0;3
10713,7;3437;19;32,40464657;2,783393502;0;2
10713,4;3435;349,4;42,81280479;3,323943662;0;3
10712,9;3223;0;32,77798121;2,731543624;0;2
10712,4;4006;333;26,93972538;2,2;1;2
10712,2;3407;88;51,28863644;3,796610169;0;3
10712;3305;90;55,17231143;3,96;0;3
10711,8;3293;61;36,5462183;3,006535948;0;3
10711,6;4304;384;27,11409602;2,462686567;0;2
10711,1;3486;16,6;27,79998768;2,611374408;0;2
10710,9;3088;131;23,4131;2,106382979;0;2
10710,8;3119;30;28,21866111;2,272222222;0;2
10710,7;3216;48,9;35,55126737;2,78245614;1;3
10710,6;3611;32,8;20,18033043;2,277173913;1;2
10710,5;3601;303,4;34,30544052;2,758169935;0;2
10710,3;12755;0;24,81411417;2,183333333;1;2
10709,9;4498;206;48,57342128;3,964539007;0;2
10709,6;3671;69,2;38,475968;3,34;1;2
10709,3;3283;0;28,73009742;2,812903226;1;2
10709,3;3982;50,3;39,94094043;3,468085106;1;3
10709,3;4211;319,2;24,57898271;2,247663551;0;2
10708,9;2891;24,1;42,81280479;3,323943662;0;3
10708,6;3101;184,1;14,60037528;1,393258427;0;2
10708,5;3196;82;55,17231143;3,96;0;3
10708,2;3051;52,6;35,55126737;2,78245614;1;3
10707,6;3005;229,6;31,64926337;2,238683128;0;3
10707,5;3502;14;32,40464657;2,783393502;0;2
10707,4;2856;174,9;26,15680562;2,404494382;0;2
10707;3601;77,2;39,94094043;3,468085106;1;3
10706,5;3551;223,3;16,09718594;1,40625;0;2
10706,1;3326;118,6;22,99254251;2,173913043;0;2
10706;3614;66;37,90207398;3,520325203;0;2
10705,9;2429;25;36,5462183;3,006535948;0;3
10705,9;3862;35,8;20,18033043;2,277173913;1;2
10704,5;3303;168;25,77178523;2,488636364;0;2
10703,9;3428;31;24,81411417;2,183333333;1;2
10703,6;7044;1084,3;29,16997484;2,366242038;0;2
10703;3001;159;44,22259315;2,835616438;1;2
10703;3384;70;25,59271481;2,101851852;0;2
10703;3474;77;27,43548981;2,055555556;1;2
10702,9;3367;88;55,17231143;3,96;0;3
10702,1;3949;272,7;18,72186822;1,635658915;0;2
10702;3894;74,8;20,18033043;2,277173913;1;2
10702;4785;867,5;38,475968;3,34;1;2
10701,9;3068;281;42,81280479;3,323943662;0;3
10701,6;3103;11,4;38,475968;3,34;1;2
10701,5;3326;40;36,5462183;3,006535948;0;3
10701,2;3464;341,6;32,91861949;2,861538462;0;3
10700,4;3153;93,1;85,100225;6,326086957;0;3
10700,4;3708;200;28,73009742;2,812903226;1;2
10700;3480;0;14,60037528;1,393258427;0;2
10700;3820;0;32,91861949;2,861538462;0;3
10700;3911;188,5;32,40464657;2,783393502;0;2
10699,8;3429;45;55,17231143;3,96;0;3
10699,7;3251;80;55,17231143;3,96;0;3
10699;3831;64,9;26,93972538;2,2;1;2
10698,8;2741;25;49,83286849;3,903361345;0;3
10698,7;3426;0;24,81411417;2,183333333;1;2
10698,3;3935;72;35,805175;3,048780488;1;3
10698;3046;55,2;85,100225;6,326086957;0;3
10697,9;4347;135,5;16,79841062;1,539823009;1;2
10697,6;3008;41,2;85,100225;6,326086957;0;3
10697,3;3726;31,1;20,18033043;2,277173913;1;2
10696,9;3758;254,5;31,64926337;2,238683128;0;3
10696,2;3225;53,4;49,11819406;3,559440559;0;3
10696;2858;85;52,1345837;5,75;0;3
10695,6;3604;156;29,28912177;2,306122449;0;2
10695,3;2903;157,2;26,15680562;2,404494382;0;2
10695,2;3779;25;20,18033043;2,277173913;1;2
10695,1;3884;119,2;18,72186822;1,635658915;0;2
10695;3160;122,8;23,4131;2,106382979;0;2
10695;3756;35,8;35,42519715;2,544483986;0;2
10695;4525;198;31,77827246;2,920289855;0;2
10694,6;3754;74,8;16,79841062;1,539823009;1;2
10694;3143;179;44,22259315;2,835616438;1;2
10694;4161;48;37,90207398;3,520325203;0;2
10693,8;2807;54,7;85,100225;6,326086957;0;3
10693,8;3796;221;21,43150709;1,724409449;0;2
10692;3323;39,6;29,16997484;2,366242038;0;2
10691,9;3452;276,1;49,83286849;3,903361345;0;3
10691,3;3286;67,1;26,15680562;2,404494382;0;2
10690,8;3455;70;55,17231143;3,96;0;3
10690,6;3796;35,2;26,47819712;2,49201278;0;2
10690,3;4504;136,6;49,11819406;3,559440559;0;3
10689,9;3804;39,9;20,18033043;2,277173913;1;2
10689,5;3349;125,6;31,77827246;2,920289855;0;2
10689;3813;39,4;33,13721136;2,352272727;0;2
10688,9;3135;10,7;29,16997484;2,366242038;0;2
10688,6;3686;40,1;20,18033043;2,277173913;1;2
10688;3555;31;20,18033043;2,277173913;1;2
10688;3894;208;44,22259315;2,835616438;1;2
10687,7;3456;44,4;21,40506514;2,220183486;1;2
10687,2;3706;105,6;16,79841062;1,539823009;1;2
10687,1;3466;258;32,40464657;2,783393502;0;2
10687,1;3586;216;56,81350076;5,114503817;1;3
10687,1;3586;216;56,81350076;5,114503817;1;3
10687;4166;238,7;35,42519715;2,544483986;0;2
10686,9;2916;216,9;42,81280479;3,323943662;0;3
10686,9;3042;220,8;42,81280479;3,323943662;0;3
10686,5;3448;62,1;29,16997484;2,366242038;0;2
10686,4;2793;42,8;35,01329236;3,649681529;0;3
10686;3762;70,6;28,73009742;2,812903226;1;2
10685,8;2812;135,2;34,06376075;2,691588785;0;2
10685,8;3054;64,9;85,100225;6,326086957;0;3
10685,8;3298;89;55,17231143;3,96;0;3
10685,2;3267;167;26,15680562;2,404494382;0;2
10685,2;3566;64;32,43651165;2,446601942;0;2
10685;3067;74,3;38,475968;3,34;1;2
10684;8143;973,2;32,40464657;2,783393502;0;2
10684;8608;603;22,52111273;1,363636364;0;2
10683,6;3465;32,1;20,18033043;2,277173913;1;2
10683;3328;95;35,42519715;2,544483986;0;2
10682,6;3604;95,1;21,61906646;2,012658228;0;2
10682;3538;93;27,38660654;2,411214953;0;2
10682;3642;71;27,43548981;2,055555556;1;2
10681,2;3396;88;55,17231143;3,96;0;3
10681;2242;55;28,76237419;1,720430108;0;2
10681;3588;186,2;48,46767133;4,251748252;0;3
10681;3766;38;32,40464657;2,783393502;0;2
10681;4047;367;32,40464657;2,783393502;0;2
10680,2;3234;198;26,42394618;2,145454545;0;2
10680;4131;278;25,59271481;2,101851852;0;2
10679,4;3518;71;27,43548981;2,055555556;1;2
10678,8;3478;109;29,16997484;2,366242038;0;2
10678,2;4299;212;26,47819712;2,49201278;0;2
10678,1;3412;100,4;23,41419492;1,949152542;0;2
10678;3664;143,9;32,79745989;2,962566845;1;2
10677,7;3145;139,1;18,58766481;2,037037037;0;2
10677,4;3437;208;16,09718594;1,40625;0;2
10677,4;7031;1395,4;32,33405465;2,918604651;0;2
10677,3;2976;121,5;18,72186822;1,635658915;0;2
10677,3;4034;27,2;20,18033043;2,277173913;1;2
10677,1;3267;44;55,17231143;3,96;0;3
10677,1;3743;40;26,47819712;2,49201278;0;2
10676,5;3268;129,5;29,16997484;2,366242038;0;2
10676,4;3541;107,7;23,41419492;1,949152542;0;2
10676;3397;26;29,28912177;2,306122449;0;2
10675,2;3837;222;26,15680562;2,404494382;0;2
10675;3093;35,3;29,16997484;2,366242038;0;2
10674,5;2452;150,8;32,91861949;2,861538462;0;3
10674,5;3258;79;29,16997484;2,366242038;0;2
10674,3;3429;39,6;26,42394618;2,145454545;0;2
10673,8;3828;249,3;21,40506514;2,220183486;1;2
10673,5;3604;60,2;39,94094043;3,468085106;1;3
10673,1;3383;64;55,17231143;3,96;0;3
10672,8;3734;118,9;49,11819406;3,559440559;0;3
10672,8;4196;226,3;32,05869068;2,949152542;1;2
10672,2;3840;16;74,12692662;5,179856115;0;3
10671,8;3921;35,8;35,805175;3,048780488;1;3
10671,7;3067;249,5;49,11819406;3,559440559;0;3
10671,4;3542;130,9;38,475968;3,34;1;2
10671,2;3229;48;55,17231143;3,96;0;3
10671;3602;58;36,5462183;3,006535948;0;3
10670,2;3444;77,9;18,58766481;2,037037037;0;2
10669,2;3476;206;24,24953391;1,973913043;0;2
10669,1;3386;44;22,86740702;2,368421053;0;2
10669,1;3467;21;56,81350076;5,114503817;1;3
10669,1;3467;21;56,81350076;5,114503817;1;3
10669,1;3580;45;21,55697246;2,014492754;0;2
10669;4025;0;33,13721136;2,352272727;0;2
10669;4040;389,8;28,73009742;2,812903226;1;2
10668,5;3908;101,2;49,11819406;3,559440559;0;3
10668;4588;413;31,77827246;2,920289855;0;2
10667,9;3275;0;28,73009742;2,812903226;1;2
10667,8;3090;63,6;85,100225;6,326086957;0;3
10667,7;4037;186,4;35,55126737;2,78245614;1;3
10667,1;4130;10;28,21866111;2,272222222;0;2
10666,9;3761;39;26,47819712;2,49201278;0;2
10666,9;4175;398;20,18033043;2,277173913;1;2
10666,7;3278;148;26,15680562;2,404494382;0;2
10665,7;4720;418,7;32,33405465;2,918604651;0;2
10665,2;4084;46,5;22,99254251;2,173913043;0;2
10665;3320;139,5;29,16997484;2,366242038;0;2
10664,8;2839;124;27,38660654;2,411214953;0;2
10664,7;4508;194,9;17,062791;1,91;1;2
10664,4;4108;43;26,47819712;2,49201278;0;2
10663,9;2588;2;48,57342128;3,964539007;0;2
10663,9;3693;56,2;38,475968;3,34;1;2
10662,5;3492;34;29,16997484;2,366242038;0;2
10662,3;4029;136;28,21866111;2,272222222;0;2
10662,2;4325;204,4;18,72186822;1,635658915;0;2
10661;3157;260;26,42394618;2,145454545;0;2
10660,9;3172;144;25,77178523;2,488636364;0;2
10660,2;3698;67,7;39,94094043;3,468085106;1;3
10659,3;3694;8;22,99254251;2,173913043;0;2
10659;3296;232;35,42519715;2,544483986;0;2
10658,5;3264;128;56,81350076;5,114503817;1;3
10658,5;3264;128;56,81350076;5,114503817;1;3
10658,2;3162;130,8;34,30544052;2,758169935;0;2
10658,2;3892;37;25,96158194;2,656387665;0;2
10656,6;4624;563,5;32,06867385;2,261538462;0;2
10656,4;3826;46,4;24,57898271;2,247663551;0;2
10656,2;3649;69,4;21,61906646;2,012658228;0;2
10655,9;3234;176;55,17231143;3,96;0;3
10655,5;2991;23;49,83286849;3,903361345;0;3
10655,5;3771;74,9;16,79841062;1,539823009;1;2
10655,2;3209;18,4;32,91861949;2,861538462;0;3
10655;4359;451;27,79998768;2,611374408;0;2
10654,7;3593;75;55,17231143;3,96;0;3
10654,6;3306;78;55,17231143;3,96;0;3
10654,5;3579;11;15,43187159;1,869318182;0;2
10654;3526;200;29,28912177;2,306122449;0;2
10653,7;3523;36;20,18033043;2,277173913;1;2
